benchamrk, data-size, run, duration
stitch, sim, 18, 55708
stitch, sim, 19, 59428
stitch, sim, 20, 55734
stitch, sim, 21, 55737
stitch, sim, 22, 55723
stitch, sim, 23, 55841
stitch, sim, 24, 55888
stitch, sim, 25, 55704
stitch, sim, 26, 55840
stitch, sim, 27, 55947
stitch, sim, 28, 55853
stitch, sim, 29, 55762
stitch, sim, 30, 55849
stitch, sim_fast, 1, 32293
stitch, sim_fast, 2, 32317
stitch, sim_fast, 3, 32924
stitch, sim_fast, 4, 32264
stitch, sim_fast, 5, 32234
stitch, sim_fast, 6, 32179
stitch, sim_fast, 7, 32830
stitch, sim_fast, 8, 32195
stitch, sim_fast, 9, 32290
stitch, sim_fast, 10, 35827
stitch, sim_fast, 11, 37927
stitch, sim_fast, 12, 32297
stitch, sim_fast, 13, 32302
stitch, sim_fast, 14, 33049
stitch, sim_fast, 15, 32233
stitch, sim_fast, 16, 32332
stitch, sim_fast, 17, 32196
stitch, sim_fast, 18, 32394
stitch, sim_fast, 19, 32278
stitch, sim_fast, 20, 32250
stitch, sim_fast, 21, 32243
stitch, sim_fast, 22, 33015
stitch, sim_fast, 23, 32223
stitch, sim_fast, 24, 32975
stitch, sim_fast, 25, 32233
stitch, sim_fast, 26, 32269
stitch, sim_fast, 27, 32185
stitch, sim_fast, 28, 32302
stitch, sim_fast, 29, 32872
stitch, sim_fast, 30, 32286
stitch, sqcif, 1, 5366557
stitch, sqcif, 2, 5349643
stitch, sqcif, 3, 5358288
stitch, sqcif, 4, 5349662
stitch, sqcif, 5, 5350649
stitch, sqcif, 6, 5351765
stitch, sqcif, 7, 5355839
stitch, sqcif, 8, 5363881
stitch, sqcif, 9, 5352632
stitch, sqcif, 10, 5359468
stitch, sqcif, 11, 5357693
stitch, sqcif, 12, 5369640
stitch, sqcif, 13, 5353552
stitch, sqcif, 14, 5353756
stitch, sqcif, 15, 5368318
stitch, sqcif, 16, 5352391
stitch, sqcif, 17, 5357835
stitch, sqcif, 18, 5362889
stitch, sqcif, 19, 5348444
stitch, sqcif, 20, 5367709
stitch, sqcif, 21, 5364008
stitch, sqcif, 22, 5368609
stitch, sqcif, 23, 5367933
stitch, sqcif, 24, 5346611
stitch, sqcif, 25, 5363756
stitch, sqcif, 26, 5361285
stitch, sqcif, 27, 5350346
stitch, sqcif, 28, 5362209
stitch, sqcif, 29, 5359947
stitch, sqcif, 30, 5366142
stitch, vga, 1, 576612531
stitch, vga, 2, 576138686
stitch, vga, 3, 576266135
stitch, vga, 4, 576735051
stitch, vga, 5, 576150564
stitch, vga, 6, 576407919
stitch, vga, 7, 576196767
