benchamrk, data-size, run, duration
stitch, sqcif, 24, 5378346
stitch, sqcif, 25, 5366256
stitch, sqcif, 26, 5364058
stitch, sqcif, 27, 5363885
stitch, sqcif, 28, 5361554
stitch, sqcif, 29, 5356001
stitch, sqcif, 30, 5350520
stitch, vga, 1, 576874585
stitch, vga, 2, 576742410
stitch, vga, 3, 576839551
stitch, vga, 4, 576959786
stitch, vga, 5, 576686638
stitch, vga, 6, 576885421
stitch, vga, 7, 576825689
stitch, vga, 8, 576980214
stitch, vga, 9, 576881576
stitch, vga, 10, 576986608
stitch, vga, 11, 577010102
stitch, vga, 12, 576594932
stitch, vga, 13, 576990778
stitch, vga, 14, 576908388
stitch, vga, 15, 576935713
stitch, vga, 16, 576778901
stitch, vga, 17, 577226753
stitch, vga, 18, 576619440
stitch, vga, 19, 576703924
stitch, vga, 20, 577020581
stitch, vga, 21, 576862436
stitch, vga, 22, 576744845
stitch, vga, 23, 577003321
stitch, vga, 24, 576962947
stitch, vga, 25, 576932023
stitch, vga, 26, 576902091
stitch, vga, 27, 576910835
stitch, vga, 28, 576713531
stitch, vga, 29, 576713736
stitch, vga, 30, 576781561
texture_synthesis, cif, 1, 6594920
texture_synthesis, cif, 2, 6585209
texture_synthesis, cif, 3, 6592430
texture_synthesis, cif, 4, 6585626
texture_synthesis, cif, 5, 6587252
texture_synthesis, cif, 6, 6586568
texture_synthesis, cif, 7, 6578837
texture_synthesis, cif, 8, 6617242
texture_synthesis, cif, 9, 6584261
texture_synthesis, cif, 10, 6583379
texture_synthesis, cif, 11, 6582936
texture_synthesis, cif, 12, 6589012
texture_synthesis, cif, 13, 6583196
texture_synthesis, cif, 14, 6591630
texture_synthesis, cif, 15, 6585100
texture_synthesis, cif, 16, 6582030
texture_synthesis, cif, 17, 6578235
texture_synthesis, cif, 18, 6572355
texture_synthesis, cif, 19, 6582875
