benchamrk, data-size, run, duration
stitch, cif, 1, 80880161
stitch, cif, 2, 80148182
stitch, cif, 3, 80029919
stitch, cif, 4, 74504368
stitch, cif, 5, 74681477
stitch, cif, 6, 80066364
stitch, cif, 7, 74604818
stitch, cif, 8, 80207378
stitch, cif, 9, 79295838
stitch, cif, 10, 74716771
stitch, cif, 11, 76624248
stitch, cif, 12, 74744516
stitch, cif, 13, 74660771
stitch, cif, 14, 80225969
stitch, cif, 15, 80172973
stitch, cif, 16, 74718589
stitch, cif, 17, 78779534
stitch, cif, 18, 74925812
stitch, cif, 19, 74619357
stitch, cif, 20, 79933667
stitch, cif, 21, 78756775
stitch, cif, 22, 80173717
stitch, cif, 23, 74764313
stitch, cif, 24, 74784764
stitch, cif, 25, 75225044
stitch, cif, 26, 78771102
stitch, cif, 27, 80256883
stitch, cif, 28, 78645662
stitch, cif, 29, 74749640
stitch, cif, 30, 74690698
stitch, qcif, 1, 16947852
stitch, qcif, 2, 16869319
stitch, qcif, 3, 17042117
stitch, qcif, 4, 18157970
stitch, qcif, 5, 17038685
stitch, qcif, 6, 16897964
stitch, qcif, 7, 16943343
stitch, qcif, 8, 16899108
stitch, qcif, 9, 16914401
stitch, qcif, 10, 16925283
stitch, qcif, 11, 16903868
stitch, qcif, 12, 16953403
stitch, qcif, 13, 16915626
stitch, qcif, 14, 16927253
stitch, qcif, 15, 16883684
stitch, qcif, 16, 17013655
stitch, qcif, 17, 18210852
stitch, qcif, 18, 18173739
stitch, qcif, 19, 16967800
stitch, qcif, 20, 16958331
stitch, qcif, 21, 16953908
stitch, qcif, 22, 16949686
stitch, qcif, 23, 17064286
stitch, qcif, 24, 18169810
stitch, qcif, 25, 17018761
stitch, qcif, 26, 16885551
stitch, qcif, 27, 16971450
stitch, qcif, 28, 18152811
stitch, qcif, 29, 18106037
stitch, qcif, 30, 16929114
stitch, sim, 1, 81599
stitch, sim, 2, 81601
stitch, sim, 3, 111287
stitch, sim, 4, 72531
stitch, sim, 5, 84884
stitch, sim, 6, 124064
stitch, sim, 7, 82446
stitch, sim, 8, 78488
stitch, sim, 9, 68890
stitch, sim, 10, 73653
stitch, sim, 11, 88645
stitch, sim, 12, 72153
stitch, sim, 13, 123637
stitch, sim, 14, 73053
stitch, sim, 15, 98994
stitch, sim, 16, 92667
stitch, sim, 17, 70774
stitch, sim, 18, 100134
stitch, sim, 19, 73033
stitch, sim, 20, 91283
stitch, sim, 21, 153437
stitch, sim, 22, 66924
stitch, sim, 23, 71222
stitch, sim, 24, 120828
stitch, sim, 25, 70934
stitch, sim, 26, 70182
stitch, sim, 27, 80223
stitch, sim, 28, 100231
stitch, sim, 29, 74631
stitch, sim, 30, 94166
stitch, sim_fast, 1, 48663
stitch, sim_fast, 2, 48654
stitch, sim_fast, 3, 48195
stitch, sim_fast, 4, 65232
stitch, sim_fast, 5, 60198
stitch, sim_fast, 6, 51669
stitch, sim_fast, 7, 48208
stitch, sim_fast, 8, 54105
stitch, sim_fast, 9, 63422
stitch, sim_fast, 10, 52402
stitch, sim_fast, 11, 46880
stitch, sim_fast, 12, 52721
stitch, sim_fast, 13, 57489
stitch, sim_fast, 14, 48395
stitch, sim_fast, 15, 55284
stitch, sim_fast, 16, 59156
stitch, sim_fast, 17, 43428
stitch, sim_fast, 18, 47026
stitch, sim_fast, 19, 69065
stitch, sim_fast, 20, 51230
stitch, sim_fast, 21, 50402
stitch, sim_fast, 22, 46230
stitch, sim_fast, 23, 50855
stitch, sim_fast, 24, 65405
stitch, sim_fast, 25, 50169
stitch, sim_fast, 26, 68033
stitch, sim_fast, 27, 53429
stitch, sim_fast, 28, 46960
stitch, sim_fast, 29, 76399
stitch, sim_fast, 30, 72770
stitch, sqcif, 1, 6358265
stitch, sqcif, 2, 5987350
stitch, sqcif, 3, 5964620
stitch, sqcif, 4, 6001579
stitch, sqcif, 5, 6276730
stitch, sqcif, 6, 5991158
stitch, sqcif, 7, 5956448
stitch, sqcif, 8, 6294327
stitch, sqcif, 9, 5961396
stitch, sqcif, 10, 5963125
stitch, sqcif, 11, 5971552
stitch, sqcif, 12, 6303301
stitch, sqcif, 13, 5985269
stitch, sqcif, 14, 6282626
stitch, sqcif, 15, 5985017
stitch, sqcif, 16, 6322514
stitch, sqcif, 17, 5974433
stitch, sqcif, 18, 5960603
stitch, sqcif, 19, 6368757
stitch, sqcif, 20, 5911801
stitch, sqcif, 21, 5925996
stitch, sqcif, 22, 5967001
stitch, sqcif, 23, 5948702
stitch, sqcif, 24, 6269739
stitch, sqcif, 25, 6329615
stitch, sqcif, 26, 6000604
stitch, sqcif, 27, 6256929
stitch, sqcif, 28, 6270715
stitch, sqcif, 29, 6267496
stitch, sqcif, 30, 5965959
stitch, vga, 1, 836628009
stitch, vga, 2, 984707362
stitch, vga, 3, 1118977204
stitch, vga, 4, 1126537674
stitch, vga, 5, 823953199
stitch, vga, 6, 818584638
stitch, vga, 7, 1035348208
stitch, vga, 8, 892004874
stitch, vga, 9, 974296400
stitch, vga, 10, 1150220377
stitch, vga, 11, 950811453
stitch, vga, 12, 861400084
stitch, vga, 13, 1158117761
stitch, vga, 14, 916071573
stitch, vga, 15, 1132269777
stitch, vga, 16, 838770144
stitch, vga, 17, 819811864
stitch, vga, 18, 883788796
stitch, vga, 19, 966317086
stitch, vga, 20, 966359800
stitch, vga, 21, 867572474
stitch, vga, 22, 978125784
stitch, vga, 23, 1103461298
stitch, vga, 24, 1066973974
stitch, vga, 25, 846001826
stitch, vga, 26, 1231206736
stitch, vga, 27, 1021024057
